core_path,donor_path,original_donor_path,disposition,commit,note,replacement_checks
lib/jido/agent/state_ops.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent/strategy.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent/strategy/direct.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent/strategy/fsm.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent/strategy/instruction_tracking.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent/strategy/state.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent/turn.ex,lib/jido/agent/turn.ex,lib/jido/actor/turn.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent/turn/outcome.ex,lib/jido/agent/turn/outcome.ex,lib/jido/actor/turn/outcome.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent/validation.ex,lib/jido/agent/validation.ex,lib/jido/actor/validation.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent/worker_pool.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server.ex,lib/jido/agent_server.ex,lib/jido/actor/server.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/agent_server/active_turn.ex,lib/jido/agent_server/active_turn.ex,lib/jido/actor/server/active_turn.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent_server/child_info.ex,lib/jido/agent_server/child_info.ex,lib/jido/actor/server/child_info.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/agent_server/child_placement.ex,lib/jido/agent_server/child_placement.ex,lib/jido/actor/server/child_placement.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent_server/creation_cause.ex,lib/jido/agent_server/creation_cause.ex,lib/jido/actor/server/creation_cause.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent_server/directive_context.ex,lib/jido/agent_server/directive_context.ex,lib/jido/actor/server/directive_context.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent_server/directive_exec.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/directive_executors.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/directive_runtime.ex,lib/jido/agent_server/directive_runtime.ex,lib/jido/actor/server/directive_runtime.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent_server/error_policy.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/lifecycle.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/lifecycle/keyed.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/lifecycle/noop.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/options.ex,lib/jido/agent_server/options.ex,lib/jido/actor/server/options.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/agent_server/parent_ref.ex,lib/jido/agent_server/parent_ref.ex,lib/jido/actor/server/parent_ref.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/agent_server/plugin_child.ex,lib/jido/agent_server/plugin_child.ex,lib/jido/actor/server/plugin_child.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent_server/plugin_lifecycle.ex,lib/jido/agent_server/plugin_lifecycle.ex,lib/jido/actor/server/plugin_lifecycle.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent_server/runtime_checkpoint.ex,lib/jido/agent_server/runtime_checkpoint.ex,lib/jido/actor/server/runtime_checkpoint.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent_server/sensor_lifecycle.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/signal/child_exit.ex,lib/jido/agent_server/signal/child_exit.ex,lib/jido/actor/server/signal/child_exit.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/agent_server/signal/child_started.ex,lib/jido/agent_server/signal/child_started.ex,lib/jido/actor/server/signal/child_started.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/agent_server/signal/cron_tick.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/signal/orphaned.ex,lib/jido/agent_server/signal/orphaned.ex,lib/jido/actor/server/signal/orphaned.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/agent_server/signal/scheduled.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/signal/sensor_exit.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/signal_router.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/spawn_registry.ex,lib/jido/agent_server/spawn_registry.ex,lib/jido/actor/server/spawn_registry.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/agent_server/state.ex,lib/jido/agent_server/state.ex,lib/jido/actor/server/state.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/agent_server/state/lifecycle.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/status.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/agent_server/stop_child_runtime.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/application.ex,lib/jido/application.ex,lib/jido/application.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/await.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/config/defaults.ex,lib/jido/config/defaults.ex,lib/jido/config/defaults.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/debug.ex,lib/jido/debug.ex,lib/jido/debug.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/discovery.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/error.ex,lib/jido/error.ex,lib/jido/error.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/id.ex,lib/jido/id.ex,lib/jido/id.ex,replace,M02; check test/source dependency closure,,
lib/jido/memory.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/memory/agent.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/memory/plugin.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/memory/space.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/observe.ex,lib/jido/observe.ex,lib/jido/observe.ex,replace,M02; check test/source dependency closure,,
lib/jido/observe/config.ex,lib/jido/observe/config.ex,lib/jido/observe/config.ex,replace,M02; check test/source dependency closure,,
lib/jido/observe/event_contract.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/observe/log.ex,lib/jido/observe/log.ex,lib/jido/observe/log.ex,replace,M02; check test/source dependency closure,,
lib/jido/observe/noop_tracer.ex,lib/jido/observe/noop_tracer.ex,lib/jido/observe/noop_tracer.ex,replace,M02; check test/source dependency closure,,
lib/jido/observe/span_ctx.ex,lib/jido/observe/span_ctx.ex,lib/jido/observe/span_ctx.ex,replace,M02; check test/source dependency closure,,
lib/jido/observe/tracer.ex,lib/jido/observe/tracer.ex,lib/jido/observe/tracer.ex,replace,M02; check test/source dependency closure,,
lib/jido/persist.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/persistence.ex,lib/jido/persistence.ex,lib/jido/persistence.ex,add,M02; check test/source dependency closure,,
lib/jido/persistence/adapter.ex,lib/jido/persistence/adapter.ex,lib/jido/persistence/adapter.ex,add,M02; check test/source dependency closure,,
lib/jido/persistence/ets.ex,lib/jido/persistence/ets.ex,lib/jido/persistence/ets.ex,add,M02; check test/source dependency closure,,
lib/jido/persistence/file.ex,lib/jido/persistence/file.ex,lib/jido/persistence/file.ex,add,M02; check test/source dependency closure,,
lib/jido/persistence/redis.ex,lib/jido/persistence/redis.ex,lib/jido/persistence/redis.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin.ex,lib/jido/plugin.ex,lib/jido/plugin.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/plugin/audit.ex,lib/jido/plugin/audit.ex,lib/jido/plugin/audit.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/audit/record.ex,lib/jido/plugin/audit/record.ex,lib/jido/plugin/audit/record.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/bus.ex,lib/jido/plugin/bus.ex,lib/jido/plugin/bus.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/bus/client.ex,lib/jido/plugin/bus/client.ex,lib/jido/plugin/bus/client.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/bus/client/runtime.ex,lib/jido/plugin/bus/client/runtime.ex,lib/jido/plugin/bus/client/runtime.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/bus/manager.ex,lib/jido/plugin/bus/manager.ex,lib/jido/plugin/bus/manager.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/codec.ex,lib/jido/plugin/codec.ex,lib/jido/plugin/codec.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/config.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/plugin/directive_context.ex,lib/jido/plugin/directive_context.ex,lib/jido/plugin/directive_context.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/dispatch.ex,lib/jido/plugin/dispatch.ex,lib/jido/plugin/dispatch.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/dispatch/runtime.ex,lib/jido/plugin/dispatch/runtime.ex,lib/jido/plugin/dispatch/runtime.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/dispatch/send.ex,lib/jido/plugin/dispatch/send.ex,lib/jido/plugin/dispatch/send.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/heartbeat.ex,lib/jido/plugin/heartbeat.ex,lib/jido/plugin/heartbeat.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/heartbeat/runtime.ex,lib/jido/plugin/heartbeat/runtime.ex,lib/jido/plugin/heartbeat/runtime.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/init.ex,lib/jido/plugin/init.ex,lib/jido/plugin/init.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/instance.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/plugin/manifest.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/plugin/requirements.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/plugin/routes.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/plugin/scheduler.ex,lib/jido/plugin/scheduler.ex,lib/jido/plugin/scheduler.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/scheduler/acknowledge.ex,lib/jido/plugin/scheduler/acknowledge.ex,lib/jido/plugin/scheduler/acknowledge.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/scheduler/cancel.ex,lib/jido/plugin/scheduler/cancel.ex,lib/jido/plugin/scheduler/cancel.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/scheduler/cron.ex,lib/jido/plugin/scheduler/cron.ex,lib/jido/plugin/scheduler/cron.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/scheduler/delivery.ex,lib/jido/plugin/scheduler/delivery.ex,lib/jido/plugin/scheduler/delivery.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/scheduler/durable.ex,lib/jido/plugin/scheduler/durable.ex,lib/jido/plugin/scheduler/durable.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/scheduler/enqueue.ex,lib/jido/plugin/scheduler/enqueue.ex,lib/jido/plugin/scheduler/enqueue.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/scheduler/occurrence.ex,lib/jido/plugin/scheduler/occurrence.ex,lib/jido/plugin/scheduler/occurrence.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/scheduler/queue.ex,lib/jido/plugin/scheduler/queue.ex,lib/jido/plugin/scheduler/queue.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/scheduler/runtime.ex,lib/jido/plugin/scheduler/runtime.ex,lib/jido/plugin/scheduler/runtime.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/scheduler/schedule.ex,lib/jido/plugin/scheduler/schedule.ex,lib/jido/plugin/scheduler/schedule.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/schedules.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/plugin/sensor_manager.ex,lib/jido/plugin/sensor_manager.ex,lib/jido/plugin/sensor_manager.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/sensor_manager/init.ex,lib/jido/plugin/sensor_manager/init.ex,lib/jido/plugin/sensor_manager/init.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/sensor_manager/runtime.ex,lib/jido/plugin/sensor_manager/runtime.ex,lib/jido/plugin/sensor_manager/runtime.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/sensor_manager/runtime/controller.ex,lib/jido/plugin/sensor_manager/runtime/controller.ex,lib/jido/plugin/sensor_manager/runtime/controller.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/sensor_manager/start.ex,lib/jido/plugin/sensor_manager/start.ex,lib/jido/plugin/sensor_manager/start.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/sensor_manager/stop.ex,lib/jido/plugin/sensor_manager/stop.ex,lib/jido/plugin/sensor_manager/stop.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/signal_context.ex,lib/jido/plugin/signal_context.ex,lib/jido/plugin/signal_context.ex,add,M02; check test/source dependency closure,,
lib/jido/plugin/spec.ex,lib/jido/plugin/spec.ex,lib/jido/plugin/spec.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/pod.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/actions/mutate.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/definition.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/directive/apply_mutation.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/directive_exec.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/mutable.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/mutation.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/mutation/planner.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/plugin.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/runtime.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/topology.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/topology/link.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/topology/node.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/pod/topology_state.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/runtime_store.ex,lib/jido/runtime_store.ex,lib/jido/runtime_store.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/scheduler.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/scheduler/job.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/sensor.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/sensor/runtime.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/sensor/spec.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/sensors/bus_sensor.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/sensors/heartbeat_sensor.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/storage.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/storage/ets.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/storage/ets/owner.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/storage/file.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/storage/redis.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/telemetry.ex,lib/jido/telemetry.ex,lib/jido/telemetry.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/telemetry/agent.ex,lib/jido/telemetry/agent.ex,lib/jido/telemetry/actor.ex,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,
lib/jido/telemetry/config.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/telemetry/formatter.ex,lib/jido/telemetry/formatter.ex,lib/jido/telemetry/formatter.ex,replace,M02; check test/source dependency closure,,
lib/jido/thread.ex,lib/jido/thread.ex,lib/jido/thread.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/thread/agent.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/thread/entry.ex,lib/jido/thread/entry.ex,lib/jido/thread/entry.ex,replace,M02; check test/source dependency closure,,
lib/jido/thread/entry_normalizer.ex,lib/jido/thread/entry_normalizer.ex,lib/jido/thread/entry_normalizer.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/thread/plugin.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/thread/store.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/thread/store/adapters/in_memory.ex,,,review-remove,M02 disposition; M12 completion audit,Absence in donor is not proof of dead code; see 02-code-map.md,
lib/jido/topology.ex,lib/jido/topology.ex,lib/jido/topology.ex,add,M10,,
lib/jido/topology/builder.ex,lib/jido/topology/builder.ex,lib/jido/topology/builder.ex,add,M10,,
lib/jido/topology/bus_inputs.ex,lib/jido/topology/bus_inputs.ex,lib/jido/topology/bus_inputs.ex,add,M10,,
lib/jido/topology/codec.ex,lib/jido/topology/codec.ex,lib/jido/topology/codec.ex,add,M10,,
lib/jido/topology/codec/value.ex,lib/jido/topology/codec/value.ex,lib/jido/topology/codec/value.ex,add,M10,,
lib/jido/topology/composition.ex,lib/jido/topology/composition.ex,lib/jido/topology/composition.ex,add,M10,,
lib/jido/topology/controller.ex,lib/jido/topology/controller.ex,lib/jido/topology/controller.ex,add,M10,,
lib/jido/topology/controller/activation.ex,lib/jido/topology/controller/activation.ex,lib/jido/topology/controller/activation.ex,add,M10,,
lib/jido/topology/controller/runtime.ex,lib/jido/topology/controller/runtime.ex,lib/jido/topology/controller/runtime.ex,add,M10,,
lib/jido/topology/dsl/compiler.ex,lib/jido/topology/dsl/compiler.ex,lib/jido/topology/dsl/compiler.ex,add,M10,,
lib/jido/topology/dsl/extension.ex,lib/jido/topology/dsl/extension.ex,lib/jido/topology/dsl/extension.ex,add,M10,,
lib/jido/topology/instance.ex,lib/jido/topology/instance.ex,lib/jido/topology/instance.ex,add,M10,,
lib/jido/topology/plan.ex,lib/jido/topology/plan.ex,lib/jido/topology/plan.ex,add,M10,,
lib/jido/topology/ref.ex,lib/jido/topology/ref.ex,lib/jido/topology/ref.ex,add,M10,,
lib/jido/topology/reference.ex,lib/jido/topology/reference.ex,lib/jido/topology/reference.ex,add,M10,,
lib/jido/topology/validation.ex,lib/jido/topology/validation.ex,lib/jido/topology/validation.ex,add,M10,,
lib/jido/tracing/context.ex,lib/jido/tracing/context.ex,lib/jido/tracing/context.ex,replace,M02; check test/source dependency closure,,
lib/jido/tracing/trace.ex,lib/jido/tracing/trace.ex,lib/jido/tracing/trace.ex,replace,M02; check test/source dependency closure,,
lib/jido/util.ex,lib/jido/util.ex,lib/jido/util.ex,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
lib/jido/util/deep_merge.ex,lib/jido/util/deep_merge.ex,lib/jido/util/deep_merge.ex,replace,M02; check test/source dependency closure,,
test/AGENTS.md,test/AGENTS.md,test/AGENTS.md,replace,M02; check test/source dependency closure,Existing behavior and callers need review,
test/examples/01_basic/01_01_minimal_agent/minimal_agent_test.exs,test/examples/01_basic/01_01_minimal_agent/minimal_agent_test.exs,test/examples/01_basic/01_01_minimal_actor/minimal_actor_test.exs,add,M02,Prepared Agent source; dependency checks and core acceptance required,Run the mapped donor test plus retained old-contract obligations
test/examples/01_basic/01_02_typed_command_agent/typed_command_agent_test.exs,test/examples/01_basic/01_02_typed_command_agent/typed_command_agent_test.exs,test/examples/01_basic/01_02_typed_command_actor/typed_command_actor_test.exs,add,M02,Prepared Agent source; dependency checks and core acceptance required,Run the mapped donor test plus retained old-contract obligations
test/examples/01_basic/01_03_plugin_state_agent/plugin_state_agent_test.exs,test/examples/01_basic/01_03_plugin_state_agent/plugin_state_agent_test.exs,test/examples/01_basic/01_03_plugin_state_actor/plugin_state_actor_test.exs,add,M02,Prepared Agent source; dependency checks and core acceptance required,Run the mapped donor test plus retained old-contract obligations
test/examples/01_basic/01_04_directive_agent/directive_agent_test.exs,test/examples/01_basic/01_04_directive_agent/directive_agent_test.exs,test/examples/01_basic/01_04_directive_actor/directive_actor_test.exs,add,M02,Prepared Agent source; dependency checks and core acceptance required,Run the mapped donor test plus retained old-contract obligations
test/examples/01_basic/01_05_controlled_turn_agent/controlled_turn_agent_test.exs,test/examples/01_basic/01_05_controlled_turn_agent/controlled_turn_agent_test.exs,test/examples/01_basic/01_05_controlled_turn_actor/controlled_turn_actor_test.exs,add,M02,Prepared Agent source; dependency checks and core acceptance required,Run the mapped donor test plus retained old-contract obligations
test/examples/01_basic/README.md,test/examples/01_basic/README.md,test/examples/01_basic/README.md,add,M02,,
test/examples/01_basic/authoring_formats_test.exs,test/examples/01_basic/authoring_formats_test.exs,test/examples/01_basic/authoring_formats_test.exs,add,M02,,Run the mapped donor test plus retained old-contract obligations
test/examples/02_workflow/02_01_sequential_flow/sequential_flow_test.exs,test/examples/02_workflow/02_01_sequential_flow/sequential_flow_test.exs,test/examples/02_workflow/02_01_sequential_flow/sequential_flow_test.exs,add,M05,,Run the mapped donor test plus retained old-contract obligations
test/examples/02_workflow/02_02_effectful_steps/effectful_steps_test.exs,test/examples/02_workflow/02_02_effectful_steps/effectful_steps_test.exs,test/examples/02_workflow/02_02_effectful_steps/effectful_steps_test.exs,add,M05,,Run the mapped donor test plus retained old-contract obligations
test/examples/02_workflow/02_03_conditional_routes/conditional_routes_test.exs,test/examples/02_workflow/02_03_conditional_routes/conditional_routes_test.exs,test/examples/02_workflow/02_03_conditional_routes/conditional_routes_test.exs,add,M05,,Run the mapped donor test plus retained old-contract obligations
test/examples/02_workflow/02_04_parallel_join/parallel_join_test.exs,test/examples/02_workflow/02_04_parallel_join/parallel_join_test.exs,test/examples/02_workflow/02_04_parallel_join/parallel_join_test.exs,add,M05,,Run the mapped donor test plus retained old-contract obligations
test/examples/02_workflow/02_05_ordered_batch/ordered_batch_test.exs,test/examples/02_workflow/02_05_ordered_batch/ordered_batch_test.exs,test/examples/02_workflow/02_05_ordered_batch/ordered_batch_test.exs,add,M05,,Run the mapped donor test plus retained old-contract obligations
test/examples/02_workflow/02_06_bounded_iteration/bounded_iteration_test.exs,test/examples/02_workflow/02_06_bounded_iteration/bounded_iteration_test.exs,test/examples/02_workflow/02_06_bounded_iteration/bounded_iteration_test.exs,add,M05,,Run the mapped donor test plus retained old-contract obligations
test/examples/02_workflow/02_07_nested_flow/nested_flow_test.exs,test/examples/02_workflow/02_07_nested_flow/nested_flow_test.exs,test/examples/02_workflow/02_07_nested_flow/nested_flow_test.exs,add,M05,,Run the mapped donor test plus retained old-contract obligations
test/examples/02_workflow/02_08_executable_continuation/executable_continuation_test.exs,test/examples/02_workflow/02_08_executable_continuation/executable_continuation_test.exs,test/examples/02_workflow/02_08_executable_continuation/executable_continuation_test.exs,add,M05,,Run the mapped donor test plus retained old-contract obligations
test/examples/02_workflow/02_09_approval_workflow/approval_workflow_test.exs,test/examples/02_workflow/02_09_approval_workflow/approval_workflow_test.exs,test/examples/02_workflow/02_09_approval_workflow/approval_workflow_test.exs,add,M05,,Run the mapped donor test plus retained old-contract obligations
test/examples/02_workflow/README.md,test/examples/02_workflow/README.md,test/examples/02_workflow/README.md,add,M05,,
test/examples/03_llm/03_01_model_response/model_response_test.exs,test/examples/03_llm/03_01_model_response/model_response_test.exs,test/examples/03_llm/03_01_model_response/model_response_test.exs,add,M06,,Run the mapped donor test plus retained old-contract obligations
test/examples/03_llm/03_02_conversation_history/conversation_history_test.exs,test/examples/03_llm/03_02_conversation_history/conversation_history_test.exs,test/examples/03_llm/03_02_conversation_history/conversation_history_test.exs,add,M06,,Run the mapped donor test plus retained old-contract obligations
